Title:,Outer,,,,,,,
Parameters:,,,,,,,,
,,,,,,,,
DAQ Settings:,,,,,,,,
Frequency Limit,2000,,,,,,,
Spectral Lines,1600,,,,,,,
Number of Blocks,8,,,,,,,
Total Data Rows,32768,,,,,,,
Channels:,,,,,,,,
Legend,Hor Accl,H Acc,Channel3,Channel4,Ver Accl,Speed,Torque,Channel8
,,,,,,,,
On/Off,OFF,OFF,OFF,OFF,ON,ON,ON,OFF
,,,,,,,,
Volts/Unit,0.1,0.1,1,1,0.1,1,0.0067,1
,,,,,,,,
Data,,,,,,,,
0.062279,0.876411,-0.0147,,,,,,
0.031968,0.876154,-0.009889,,,,,,
0.020767,0.876513,0.000937,,,,,,
0.042198,0.876205,0.009505,,,,,,
0.048462,0.876334,0.016892,,,,,,
0.021793,0.876196,0.016818,,,,,,
-0.011399,0.876257,0.01692,,,,,,
0.020981,0.876495,0.01256,,,,,,
0.024225,0.876371,0.008606,,,,,,
0.011657,0.876527,0.002731,,,,,,
0.006494,0.876288,-0.007003,,,,,,
0.028534,0.87659,-0.017102,,,,,,
0.03202,0.875903,-0.021521,,,,,,
0.029045,0.876003,-0.023868,,,,,,
0.048323,0.875804,-0.024017,,,,,,
0.035223,0.875616,-0.018919,,,,,,
0.008617,0.875596,-0.012502,,,,,,
-0.049138,0.875755,-0.002607,,,,,,
-0.031614,0.876355,0.00916,,,,,,
-0.035014,0.875794,0.017796,,,,,,
-0.102434,0.875922,0.026568,,,,,,
-0.139135,0.874738,0.031422,,,,,,
-0.086323,0.874807,0.032419,,,,,,
-0.091227,0.875107,0.029569,,,,,,
-0.099566,0.874501,0.019521,,,,,,
-0.033671,0.874836,0.008585,,,,,,
-0.022992,0.874856,-0.005299,,,,,,
-0.034404,0.875044,-0.016828,,,,,,
0.00535,0.875332,-0.026184,,,,,,
0.045319,0.875305,-0.033379,,,,,,
0.04477,0.874758,-0.035325,,,,,,
0.024723,0.874208,-0.034787,,,,,,
0.056301,0.87472,-0.027461,,,,,,
0.07152,0.874198,-0.021927,,,,,,
0.051048,0.873979,-0.007155,,,,,,
0.044837,0.874407,0.007102,,,,,,
0.017907,0.874257,0.017879,,,,,,
0.024113,0.874263,0.026005,,,,,,
0.044241,0.874465,0.030302,,,,,,
0.048328,0.874573,0.030629,,,,,,
0.059611,0.874833,0.026349,,,,,,
0.030225,0.873761,0.018761,,,,,,
0.047962,0.873878,0.010903,,,,,,
0.073937,0.873816,0.002663,,,,,,
0.064344,0.873635,-0.006505,,,,,,
0.047235,0.873788,-0.012611,,,,,,
0.035862,0.873626,-0.017189,,,,,,
-0.003883,0.873934,-0.013933,,,,,,
-0.02844,0.874189,-0.008373,,,,,,
-0.04755,0.873148,-0.001184,,,,,,
-0.08494,0.874186,0.008462,,,,,,
-0.156302,0.873376,0.017883,,,,,,
-0.161234,0.873064,0.02629,,,,,,
-0.130086,0.872755,0.03051,,,,,,
-0.132382,0.872926,0.03022,,,,,,
-0.126195,0.87296,0.028074,,,,,,
-0.055911,0.873251,0.019818,,,,,,
-0.007278,0.87312,0.009417,,,,,,
-0.019138,0.872711,0.00151,,,,,,
0.014567,0.872919,-0.003909,,,,,,
0.092709,0.872764,-0.009231,,,,,,
0.081079,0.872724,-0.013404,,,,,,
0.063345,0.872224,-0.014662,,,,,,
0.090516,0.872044,-0.009753,,,,,,
0.076997,0.872526,-0.003034,,,,,,
0.054149,0.872277,0.006544,,,,,,
0.059286,0.872099,0.016735,,,,,,
0.054622,0.872521,0.027632,,,,,,
0.016718,0.872112,0.033483,,,,,,
0.014631,0.872394,0.036325,,,,,,
0.074403,0.872185,0.038852,,,,,,
0.045729,0.872014,0.033954,,,,,,
0.010627,0.872262,0.028166,,,,,,
0.053551,0.871605,0.017723,,,,,,
0.046714,0.872009,0.005684,,,,,,
0.041615,0.87205,-0.003031,,,,,,
0.044631,0.871988,-0.013956,,,,,,
0.047379,0.872158,-0.016917,,,,,,
0.002029,0.872065,-0.018187,,,,,,
-0.013403,0.871469,-0.015339,,,,,,
-0.029634,0.871216,-0.008785,,,,,,
-0.070261,0.87107,-0.002588,,,,,,
-0.109983,0.870914,0.006486,,,,,,
-0.111321,0.870559,0.01124,,,,,,
-0.120962,0.871174,0.021819,,,,,,
-0.085147,0.871175,0.020008,,,,,,
-0.104228,0.871385,0.024285,,,,,,
-0.046523,0.871118,0.021106,,,,,,
-0.06083,0.871629,0.014053,,,,,,
-0.041077,0.871174,0.01065,,,,,,
-0.002095,0.87026,0.002969,,,,,,
0.022807,0.870833,-0.004113,,,,,,
0.018595,0.870513,-0.007133,,,,,,
0.030485,0.870269,-0.01431,,,,,,
0.048984,0.870132,-0.015299,,,,,,
0.036483,0.87043,-0.01932,,,,,,
0.038631,0.870597,-0.012216,,,,,,
0.092864,0.870697,-0.010742,,,,,,
0.053069,0.870732,-0.007977,,,,,,
0.050744,0.870632,-0.002354,,,,,,
0.072641,0.870825,0.002789,,,,,,
0.06049,0.870265,0.005488,,,,,,
0.038152,0.870068,0.012138,,,,,,
0.053927,0.869686,0.012609,,,,,,
0.047221,0.870093,0.010452,,,,,,
0.040604,0.870218,0.012322,,,,,,
0.039198,0.870644,0.009053,,,,,,
0.04268,0.870241,0.009382,,,,,,
0.018248,0.87048,0.005245,,,,,,
-0.005967,0.870455,0.003872,,,,,,
-0.022148,0.870091,0.002063,,,,,,
-0.059349,0.869242,-0.001046,,,,,,
-0.069765,0.869714,0.001235,,,,,,
-0.107728,0.869127,-0.003137,,,,,,
-0.103556,0.86888,-0.004078,,,,,,
-0.121123,0.86945,0.000959,,,,,,
-0.094748,0.869432,-0.001421,,,,,,
-0.059103,0.869415,0.001843,,,,,,
