Title:,Outer,,,,,,,
Parameters:,,,,,,,,
,,,,,,,,
DAQ Settings:,,,,,,,,
Frequency Limit,2000,,,,,,,
Spectral Lines,1600,,,,,,,
Number of Blocks,8,,,,,,,
Total Data Rows,32768,,,,,,,
Channels:,,,,,,,,
Legend,Hor Accl,H Acc,Channel3,Channel4,Ver Accl,Speed,Torque,Channel8
,,,,,,,,
On/Off,OFF,OFF,OFF,OFF,ON,ON,ON,OFF
,,,,,,,,
Volts/Unit,0.1,0.1,1,1,0.1,1,0.0067,1
,,,,,,,,
Data,,,,,,,,
-0.028183,0.872964,-0.018123,,,,,,
-0.042543,0.872665,-0.015668,,,,,,
-0.023873,0.872989,-0.009437,,,,,,
-0.02078,0.872699,0.001395,,,,,,
-0.035746,0.872084,0.017077,,,,,,
-0.011947,0.872065,0.033134,,,,,,
0.020338,0.871842,0.049003,,,,,,
0.013735,0.872469,0.062639,,,,,,
-0.028786,0.872525,0.072801,,,,,,
-0.071076,0.872358,0.077503,,,,,,
-0.14471,0.872016,0.073694,,,,,,
-0.172106,0.872454,0.062181,,,,,,
-0.146488,0.872323,0.043088,,,,,,
-0.030486,0.872294,0.020833,,,,,,
0.11872,0.87251,-0.000184,,,,,,
0.178974,0.87152,-0.019618,,,,,,
0.167089,0.872424,-0.031223,,,,,,
0.078483,0.871748,-0.029295,,,,,,
-0.101814,0.872243,-0.017547,,,,,,
-0.123837,0.871493,-0.003141,,,,,,
0.035119,0.872159,0.016241,,,,,,
0.130626,0.872142,0.039631,,,,,,
0.132655,0.871437,0.055094,,,,,,
0.130724,0.8716,0.067579,,,,,,
0.117282,0.870978,0.073216,,,,,,
0.0204,0.871322,0.070472,,,,,,
-0.035287,0.870739,0.062449,,,,,,
-0.018669,0.87115,0.046857,,,,,,
-0.02272,0.870572,0.030978,,,,,,
-0.031584,0.871336,0.010353,,,,,,
-0.009962,0.870252,-0.00443,,,,,,
0.033371,0.872382,-0.015584,,,,,,
-0.045549,0.869284,-0.018801,,,,,,
-0.070126,0.872124,-0.013139,,,,,,
-0.058581,0.86872,-0.001605,,,,,,
-0.02176,0.872698,0.009902,,,,,,
-0.011812,0.86703,0.030723,,,,,,
0.028599,0.873271,0.045237,,,,,,
0.052106,0.867169,0.056604,,,,,,
0.019162,0.874887,0.068566,,,,,,
-0.020751,0.865366,0.071982,,,,,,
-0.119167,0.876461,0.068707,,,,,,
-0.240176,0.863181,0.058722,,,,,,
-0.213445,0.878406,0.044881,,,,,,
-0.066256,0.859891,0.027892,,,,,,
0.067185,0.880922,0.00649,,,,,,
0.163316,0.856848,-0.015515,,,,,,
0.219359,0.88553,-0.030656,,,,,,
0.145517,0.85308,-0.034687,,,,,,
0.029476,0.886035,-0.033972,,,,,,
-0.084451,0.871647,-0.024537,,,,,,
-0.088535,0.621819,-0.006529,,,,,,
-0.023942,-4.747868,0.009635,,,,,,
0.059126,-5.539773,0.032556,,,,,,
0.150197,-5.296297,0.04764,,,,,,
0.163154,-5.434207,0.058086,,,,,,
0.117841,-5.343415,0.064178,,,,,,
0.024102,-5.410621,0.059352,,,,,,
-0.0305,-5.358973,0.046346,,,,,,
-0.074897,-5.400116,0.032269,,,,,,
-0.069464,-5.366185,0.012843,,,,,,
-0.045856,-5.394304,-0.007118,,,,,,
0.054879,-5.370337,-0.014809,,,,,,
0.058434,-5.390227,-0.025973,,,,,,
-0.018609,-5.373115,-0.029567,,,,,,
-0.106445,-5.386889,-0.025801,,,,,,
-0.089475,-5.375084,-0.018788,,,,,,
-0.065979,-5.384294,-0.008801,,,,,,
-0.045443,-5.376073,0.005683,,,,,,
-0.013671,-5.382079,0.016686,,,,,,
0.068196,-5.376425,0.033502,,,,,,
0.074261,-5.379546,0.042086,,,,,,
0.024281,-5.37746,0.0481,,,,,,
-0.098104,-5.3776,0.042046,,,,,,
-0.231391,-5.378165,0.03439,,,,,,
-0.236466,-5.375373,0.01837,,,,,,
-0.125494,-5.379457,0.007104,,,,,,
0.048477,-5.372374,-0.017241,,,,,,
0.185387,-5.380287,-0.023944,,,,,,
0.226855,-5.370102,-0.033019,,,,,,
0.173178,-5.381947,-0.032901,,,,,,
0.02995,-5.365795,-0.033087,,,,,,
-0.118,-5.384516,-0.025457,,,,,,
-0.174419,-5.361549,-0.015169,,,,,,
-0.039349,-5.3888,-0.001163,,,,,,
0.126474,-5.356207,0.012833,,,,,,
0.211069,-5.393992,0.022324,,,,,,
0.18685,-5.347986,0.023698,,,,,,
0.122822,-5.399806,0.035066,,,,,,
0.048262,-5.337786,0.030695,,,,,,
-0.05334,-5.411268,0.025163,,,,,,
-0.116076,-5.322638,0.015976,,,,,,
-0.080425,-5.430178,-0.003672,,,,,,
0.011812,-5.295408,-0.010487,,,,,,
0.05897,-5.467611,-0.023757,,,,,,
0.045917,-5.238974,-0.025421,,,,,,
-0.034026,-5.47358,-0.031069,,,,,,
-0.084361,-0.369608,-0.030349,,,,,,
-0.076213,1.216875,-0.030565,,,,,,
-0.036692,0.700213,-0.022478,,,,,,
-0.021929,1.003317,-0.018562,,,,,,
-0.012008,0.79698,-0.012385,,,,,,
0.030821,0.952848,0.001833,,,,,,
0.04304,0.830899,0.018491,,,,,,
0.035984,0.92992,0.024963,,,,,,
-0.000741,0.847912,0.029388,,,,,,
-0.083445,0.916775,0.026146,,,,,,
-0.183501,0.858838,0.019548,,,,,,
-0.202156,0.90809,0.001696,,,,,,
-0.128982,0.866243,-0.011932,,,,,,
0.025688,0.901834,-0.02783,,,,,,
0.191941,0.871352,-0.041045,,,,,,
0.264354,0.897312,-0.044895,,,,,,
0.159432,0.875597,-0.048632,,,,,,
0.000706,0.893919,-0.041608,,,,,,
-0.116108,0.878384,-0.032978,,,,,,
-0.121297,0.890932,-0.018981,,,,,,
-0.023047,0.880547,-0.005843,,,,,,
0.107071,0.889691,0.009804,,,,,,
0.166811,0.882704,0.026287,,,,,,
0.188396,0.888344,0.03438,,,,,,
0.167751,0.883447,0.031151,,,,,,
0.011085,0.886898,0.027935,,,,,,
-0.11798,0.883294,0.019384,,,,,,
-0.110128,0.885951,0.000607,,,,,,
-0.06167,0.883929,-0.013001,,,,,,
0.006094,0.885847,-0.019415,,,,,,
0.03037,0.88444,-0.026681,,,,,,
0.006955,0.885129,-0.028658,,,,,,
-0.038788,0.88512,-0.025385,,,,,,
-0.045827,0.884659,-0.020273,,,,,,
-0.050499,0.884455,-0.012535,,,,,,
-0.059814,0.884499,-0.005337,,,,,,
-0.04235,0.884034,0.006598,,,,,,
0.020638,0.883844,0.016862,,,,,,
0.025222,0.884327,0.032436,,,,,,
0.028927,0.884615,0.044505,,,,,,
0.010622,0.884442,0.046219,,,,,,
-0.050291,0.884555,0.046729,,,,,,
-0.138161,0.88418,0.036541,,,,,,
-0.177669,0.883274,0.022185,,,,,,
-0.149472,0.88369,0.002882,,,,,,
-0.06468,0.883113,-0.00731,,,,,,
0.104382,0.883019,-0.018198,,,,,,
0.191271,0.882703,-0.02571,,,,,,
0.161364,0.882854,-0.028233,,,,,,
0.090632,0.883065,-0.015952,,,,,,
-0.012668,0.883075,-0.00607,,,,,,
-0.109299,0.883203,0.000647,,,,,,
-0.058614,0.8836,0.012615,,,,,,
0.060659,0.883284,0.025014,,,,,,
0.110523,0.882624,0.035564,,,,,,
0.124917,0.882735,0.040675,,,,,,
0.158443,0.882807,0.045889,,,,,,
0.092411,0.882813,0.04091,,,,,,
-0.027101,0.882751,0.027799,,,,,,
-0.061775,0.882923,0.019418,,,,,,
-0.079118,0.882938,0.008436,,,,,,
-0.08141,0.883244,-0.006171,,,,,,
-0.029982,0.882801,-0.012438,,,,,,
-0.019259,0.882297,-0.01613,,,,,,
-0.013133,0.882322,-0.017559,,,,,,
-0.005621,0.882552,-0.013039,,,,,,
0.017061,0.882098,-0.01255,,,,,,
-0.021291,0.881838,-0.004164,,,,,,
-0.039159,0.882456,0.00179,,,,,,
0.01895,0.882637,0.011157,,,,,,
0.009417,0.882482,0.02412,,,,,,
-0.041453,0.882319,0.035849,,,,,,
-0.08829,0.881668,0.042938,,,,,,
-0.125604,0.880763,0.044234,,,,,,
-0.158946,0.880984,0.041364,,,,,,
-0.122076,0.880675,0.028318,,,,,,
-0.008844,0.880841,0.01034,,,,,,
0.11417,0.881285,-0.008968,,,,,,
0.150227,0.881468,-0.02528,,,,,,
0.173129,0.881523,-0.031465,,,,,,
0.133037,0.881269,-0.03413,,,,,,
0.001323,0.882039,-0.026692,,,,,,
-0.143906,0.881329,-0.017451,,,,,,
-0.110094,0.881272,-0.002242,,,,,,
0.036994,0.881031,0.009566,,,,,,
0.123507,0.880688,0.0232,,,,,,
0.152761,0.8811,0.035828,,,,,,
0.162164,0.880577,0.039382,,,,,,
0.099082,0.881199,0.04117,,,,,,
0.00338,0.881039,0.041049,,,,,,
-0.043942,0.880954,0.036732,,,,,,
-0.055446,0.881384,0.024037,,,,,,
-0.065877,0.88108,0.00963,,,,,,
0.01364,0.880808,-0.008213,,,,,,
0.056338,0.880638,-0.021681,,,,,,
-0.00648,0.880173,-0.029974,,,,,,
-0.088154,0.880508,-0.036782,,,,,,
-0.046545,0.880061,-0.033321,,,,,,
-0.026077,0.880474,-0.025737,,,,,,
-0.03085,0.880038,-0.007684,,,,,,
-0.029061,0.880442,0.005899,,,,,,
0.026908,0.880807,0.023781,,,,,,
0.022942,0.88041,0.038524,,,,,,
-0.052742,0.880365,0.048184,,,,,,
-0.117156,0.879253,0.052241,,,,,,
